"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051047","GO:0051047","positive regulation of secretion","39/1453","310/18870",0.00165610755317911,0.0340557365956709,0.0277835666204178,"PTAFR/ANKRD1/BAIAP3/NLGN2/INHBA/ZP3/F2RL2/SDC4/GABBR1/NPR1/WLS/STXBP1/PINK1/SCAMP5/PLA2G4A/SYT1/P2RX4/ABAT/ADORA2A/PTGES/SNAP25/SYTL4/ATP13A2/HLA-DRB1/SCIN/ACHE/PLA2G6/MYB/P2RX7/TM7SF3/KCNN4/F2RL1/OXTR/RAB27A/BMP6/UNC13D/ADAM8/JAK2/TMEM132A",39
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","22/1453","145/18870",0.00165699628436812,0.0340557365956709,0.0277835666204178,"MLXIPL/MAPT/TNF/OGT/CCN1/SREBF2/AGAP2/SIRT2/PDGFRB/CPT1A/APOE/EEF1A2/DAGLB/SLC27A1/LPGAT1/ABCG4/PLA2G6/SORBS1/SCARB1/FGFR3/BMP6/CD74",22
"GO:0030516","GO:0030516","regulation of axon extension","16/1453","92/18870",0.00165747457520947,0.0340557365956709,0.0277835666204178,"MAP2/SEMA3B/SEMA4D/MAPT/SEMA6B/SEMA3C/L1CAM/GDI1/APOE/NTN1/MEGF8/SEMA3G/NRCAM/CYFIP1/SEMA3A/SEMA4A",16
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","37/1453","290/18870",0.00167507210614471,0.0342939493559088,0.0279779068624886,"GDF15/H19/HIP1/SEMA4D/FGFR1/IL18/RRAS/TNF/ERFE/ERBB3/ARRB2/EGFR/PDGFRB/NYAP1/F2R/PINK1/NHERF1/AKR1C3/P2RX4/CX3CL1/GAS6/PIK3AP1/CCL5/DLG1/DAG1/RNF41/BTN2A2/LIN28A/TYRO3/F2RL1/INSR/CBL/ZFP36L1/XDH/MERTK/ADAM8/JAK2",37
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","25/1453","173/18870",0.00168315453849864,0.0343363525853722,0.0280125005335845,"LRP1/RNF213/TMEM88B/NXN/TRABD2A/NKD2/PTPRU/IGFBP4/HDAC1/ANKRD6/APOE/IFT80/CBY1/CSNK1E/NHERF1/EGR1/NOTUM/KREMEN1/DACT3/LMBR1L/LATS2/TMEM170B/GREM1/SFRP4/TLE2",25
"GO:0032528","GO:0032528","microvillus organization","7/1453","24/18870",0.00170297777551356,0.0344391201648387,0.0280963410308383,"ATP8B1/RAP1GAP/PLS1/NHERF1/PODXL/ESPN/FSCN1",7
"GO:0051957","GO:0051957","positive regulation of amino acid transport","7/1453","24/18870",0.00170297777551356,0.0344391201648387,0.0280963410308383,"SLC38A3/GABBR1/STXBP1/SLC7A5/ABAT/ADORA2A/P2RX7",7
"GO:0002693","GO:0002693","positive regulation of cellular extravasation","6/1453","18/18870",0.00170627993813889,0.0344391201648387,0.0280963410308383,"PTAFR/ICAM1/CD99/ADAM8/THY1/CD47",6
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","17/1453","101/18870",0.00174410830946676,0.0350786854354723,0.0286181152187152,"LCN2/GJA1/IL18/OGT/KDM1A/MFAP2/THRA/CEBPB/ACHE/PPARGC1B/UCP2/GPR3/TRPM8/ACSL1/OXTR/ELOVL3/JAK2",17
"GO:0005996","GO:0005996","monosaccharide metabolic process","34/1453","261/18870",0.00178377502145196,0.035721064277788,0.0291421847924531,"AKR1B1/HKDC1/GAA/SLC23A2/TNF/FUCA1/OGT/ERFE/SLC39A14/IGFBP4/FUT2/UXS1/AKR1A1/CPT1A/FOXK2/WDTC1/SDS/ATF3/LIPA/PFKFB3/NUDT5/KHK/DSEL/H6PD/IGFBP3/PC/G6PD/SORBS1/HK1/GPT/IDUA/INSR/TKFC/IDS",34
"GO:0010469","GO:0010469","regulation of signaling receptor activity","18/1453","110/18870",0.00180126180564205,0.035721064277788,0.0291421847924531,"SERPINE1/RELN/TNF/GPRC5A/NLGN2/HDAC1/CACNG8/ADAM17/DLG4/NETO1/SHANK3/SNX6/EPHB2/GREM1/MAPK8IP2/CBL/NCOA3/JAK2",18
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process","14/1453","76/18870",0.00180322618844084,0.035721064277788,0.0291421847924531,"SLC44A1/ENPP2/PLA2G4A/SLC44A4/LIPC/ABCA3/SLC27A1/SLC44A5/LPGAT1/PLA2G6/MBOAT2/SLC44A3/SCARB1/PNPLA8",14
"GO:0002011","GO:0002011","morphogenesis of an epithelial sheet","12/1453","60/18870",0.00181356943987369,0.035721064277788,0.0291421847924531,"COL5A1/LRG1/ACVRL1/CCN1/ARHGAP35/ADAM17/FLRT3/MEGF8/LAMA1/MRTFA/ITGA5/DAG1",12
"GO:0006695","GO:0006695","cholesterol biosynthetic process","12/1453","60/18870",0.00181356943987369,0.035721064277788,0.0291421847924531,"SREBF2/INSIG2/APOE/LIPA/HMGCS1/PRKAA2/G6PD/MSMO1/ABCG4/CYP51A1/FDFT1/NPC1L1",12
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process","12/1453","60/18870",0.00181356943987369,0.035721064277788,0.0291421847924531,"SREBF2/INSIG2/APOE/LIPA/HMGCS1/PRKAA2/G6PD/MSMO1/ABCG4/CYP51A1/FDFT1/NPC1L1",12
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","40/1453","322/18870",0.00184262721081448,0.0360516881133731,0.029411916423025,"PTAFR/IL18/TNF/LYN/IL6/PTPRU/SERPINF2/HLA-DMB/ZP3/CD83/CHST2/HLA-DMA/NFKBIZ/CD24/HLA-DQB1/MEGF10/GLI2/MAGI1/CORO1A/CD70/CX3CL1/WNT10B/PODXL/SPN/HLA-DRB1/FYN/ADA/TNFSF9/CCL5/CCDC88B/BTN2A2/HLA-A/CD81/CD74/B2M/SMARCD3/ADAM8/JAK2/THY1/CD47",40
"GO:0097237","GO:0097237","cellular response to toxic substance","20/1453","128/18870",0.00184297845397496,0.0360516881133731,0.029411916423025,"H19/SOD2/TNF/NXN/FBLN5/AKR1A1/APOE/TXNRD1/PINK1/PRDX2/PTGS1/SRXN1/PTGES/GSTM2/SOD3/MTARC2/ATP7A/HBQ1/CYGB/DHFR",20
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","10/1453","45/18870",0.00187547463509887,0.0364150493644892,0.0297083560991806,"RAB29/LIPA/NECTIN2/LAPTM5/ADA/BTN2A2/CD81/KCNN4/PAWR/THY1",10
"GO:0071604","GO:0071604","transforming growth factor beta production","10/1453","45/18870",0.00187547463509887,0.0364150493644892,0.0297083560991806,"LTBP1/SERPINF2/LAPTM4B/ITGAV/CD24/CX3CL1/PSG9/MYB/SERPINB7/ADAM8",10
"GO:0097529","GO:0097529","myeloid leukocyte migration","32/1453","242/18870",0.0018806791951198,0.0364150493644892,0.0297083560991806,"CCL20/SERPINE1/DUSP1/LYN/CD9/IL6/C5AR1/LGMN/SAA1/S100A14/CXCL8/TNFAIP6/CAMK1D/P2RX4/CXCL10/CXCL2/CX3CL1/BSG/PECAM1/PGF/CCL5/CD99/GREM1/ITGA1/MTUS1/CD81/PREX1/AKIRIN1/C5/CD74/ADAM8/CD47",32
"GO:0010001","GO:0010001","glial cell differentiation","33/1453","252/18870",0.00189462702132273,0.0365611808979575,0.0298275740519051,"LRP1/ABCA2/SPINT1/RELN/MAPT/TNF/LYN/IL6/C5AR1/CLU/TUBA1A/ERBB3/HDAC1/GPR37L1/SIRT2/CSPG5/ITGB4/TNFRSF1B/CNTN1/MXRA8/MYRF/TSPAN2/PRX/HAPLN3/ADORA2A/METRN/SH3TC2/NAB1/DAG1/PHGDH/LIN28A/TNFRSF21/DUSP15",33
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","34/1453","262/18870",0.00190212289548428,0.0365822423535562,0.0298447565419419,"TMEM88B/COL1A1/NRARP/CCNYL1/NKD2/PTPRU/ADGRA2/IGFBP4/HDAC1/ANKRD6/EGFR/RECK/PTK7/FOLR1/APOE/WLS/PPM1N/CBY1/CSNK1E/NHERF1/EGR1/NOTUM/KREMEN1/DACT3/LMBR1L/LATS2/WNT10B/JUP/TMEM170B/GREM1/GPC5/SFRP4/FZD9/TLE2",34
"GO:0031400","GO:0031400","negative regulation of protein modification process","51/1453","437/18870",0.00191454117437112,0.0365826918173395,0.0298451232263309,"MGAT5/SEMA4D/MLXIPL/MAPT/TNF/DUSP1/NXN/LYN/OGT/GPRC5A/CDKN1A/CADM4/RASSF2/ARRB2/ARRB1/PRKAG2/SIRT2/APOE/DEPTOR/HEG1/PIP5KL1/PKIA/PRKAA2/PTK6/IGFBP3/LATS2/G6PD/FYN/SNX6/EPHB2/SRCIN1/DBNDD1/PPP4R4/PKN1/CAMLG/BEX4/CAMK2N1/FKBP1B/PRKDC/CALM3/DMD/RASIP1/DBNDD2/CBL/BEX2/XDH/FBLN1/THY1/SPAG9/BDKRB2/MYADM",51
"GO:0034755","GO:0034755","iron ion transmembrane transport","8/1453","31/18870",0.00192459061555962,0.0365826918173395,0.0298451232263309,"LCN2/SLC39A14/SLC40A1/SLC11A2/SLC22A17/STEAP2/ATP7A/TTYH1",8
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","8/1453","31/18870",0.00192459061555962,0.0365826918173395,0.0298451232263309,"RELN/HDAC1/ADAM17/SHANK3/EPHB2/GREM1/NCOA3/JAK2",8
"GO:0009612","GO:0009612","response to mechanical stimulus","29/1453","213/18870",0.00192776439723725,0.0365826918173395,0.0298451232263309,"COL1A1/GSN/ANKRD1/TNF/TUBA1A/TXNIP/PDZD7/TNC/PPL/KCNK2/TNFRSF10B/CXCL10/HABP4/SHANK3/FYN/JUP/STRA6/ADGRV1/DAG1/P2RX7/DMD/NFKBIA/STRBP/BMP6/CASP8AP2/HPN/SCN1A/SUN1/BTG2",29
"GO:0090504","GO:0090504","epiboly","9/1453","38/18870",0.00195764087398155,0.0370266379873597,0.0302073062011723,"COL5A1/LRG1/ACVRL1/CCN1/ARHGAP35/ADAM17/MEGF8/MRTFA/ITGA5",9
"GO:1904645","GO:1904645","response to amyloid-beta","11/1453","53/18870",0.00203482606317311,0.0379747903869733,0.0309808338941344,"LRP1/NGFR/GJA1/TNF/ICAM1/LGMN/ABCC1/FYN/SNX6/EPHB2/ATP1A3",11
"GO:0032530","GO:0032530","regulation of microvillus organization","5/1453","13/18870",0.00204766026596425,0.0379747903869733,0.0309808338941344,"ATP8B1/RAP1GAP/PLS1/PODXL/FSCN1",5
"GO:0044406","GO:0044406","adhesion of symbiont to host","5/1453","13/18870",0.00204766026596425,0.0379747903869733,0.0309808338941344,"ICAM1/NECTIN2/LRRC15/GAS6/SCARB1",5
"GO:0061029","GO:0061029","eyelid development in camera-type eye","5/1453","13/18870",0.00204766026596425,0.0379747903869733,0.0309808338941344,"INHBA/HDAC1/EGFR/STRA6/OSR2",5
"GO:0061430","GO:0061430","bone trabecula morphogenesis","5/1453","13/18870",0.00204766026596425,0.0379747903869733,0.0309808338941344,"COL1A1/SEMA4D/WNT10B/PPARGC1B/GREM1",5
"GO:0071801","GO:0071801","regulation of podosome assembly","5/1453","13/18870",0.00204766026596425,0.0379747903869733,0.0309808338941344,"GSN/TNF/CSF2/FSCN1/LCP1",5
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","29/1453","214/18870",0.00207010722728547,0.0382668365121509,0.0312190928127842,"PRSS8/RELN/FHL1/PDGFRB/CNTN1/F2R/NHERF1/STAC3/PDZK1/P2RX4/CXCL10/CX3CL1/AKAP5/G6PD/SHANK3/EPHB2/GSTM2/CCL5/TESC/DLG1/P2RX7/CALM3/DMD/GRIN1/KCNN4/ABCB1/CACNA1D/ATP2A1/THY1",29
"GO:0019915","GO:0019915","lipid storage","16/1453","94/18870",0.00208676989852193,0.038450418259217,0.0313688636358458,"PLIN2/RNF213/NPC1/TNF/IL6/SREBF2/CPT1A/APOE/C3/LIPA/LDAF1/ITGAV/HILPDA/SCARB1/NFKBIA/MSR1",16
"GO:0060350","GO:0060350","endochondral bone morphogenesis","12/1453","61/18870",0.00210246601351429,0.0386150671035165,0.0315031884983171,"COL1A1/ANXA6/TMEM119/FOSL2/IFT80/PHOSPHO1/LOC102724560/COL27A1/NAB1/FGFR3/BMP6/CSGALNACT1",12
"GO:0048813","GO:0048813","dendrite morphogenesis","21/1453","139/18870",0.00220119580110968,0.0402000054890042,0.0327962229654691,"MAP2/SEMA4D/RELN/SLITRK5/LZTS3/DLG4/TIAM1/SHANK3/FYN/EPHB2/SRCIN1/SULT4A1/SLC11A2/FARP1/MAPK8IP2/DIP2A/ANKRD27/DNM3/SEMA3A/NSMF/SARM1",21
"GO:0071450","GO:0071450","cellular response to oxygen radical","7/1453","25/18870",0.00220987425132131,0.0402000054890042,0.0327962229654691,"H19/SOD2/FBLN5/PRDX2/SOD3/ATP7A/DHFR",7
"GO:0071451","GO:0071451","cellular response to superoxide","7/1453","25/18870",0.00220987425132131,0.0402000054890042,0.0327962229654691,"H19/SOD2/FBLN5/PRDX2/SOD3/ATP7A/DHFR",7
"GO:0071692","GO:0071692","protein localization to extracellular region","45/1453","377/18870",0.00221868114504709,0.0402320847635205,0.0328223940822839,"LTBP1/ANKRD1/TNF/BAIAP3/RAB3B/IL6/NLGN2/SAA1/F2RL2/OLFM2/CPT1A/APOE/WLS/FBN1/RAB11FIP1/F2R/PDIA4/TIAM1/ARL4D/ABAT/ADORA2A/SNAP25/SYTL4/ATP13A2/HLA-DRB1/ACHE/PLA2G6/UCP2/CCL5/CYP51A1/NEUROD1/FKBP1B/P2RX7/SLC16A1/GNAZ/TM7SF3/KCNN4/F2RL1/BRSK2/SIDT2/LLGL2/BMP6/ADAM8/JAK2/TMEM132A",45
"GO:0071887","GO:0071887","leukocyte apoptotic process","19/1453","121/18870",0.00223182644576526,0.0402516588049066,0.0328383631006416,"EBF4/LYN/IL6/BIRC7/ADAM17/LIPA/NFKBIZ/VHL/LMBR1L/GAS6/ADA/PKN1/CCL5/DFFA/P2RX7/TNFRSF21/CD74/MERTK/ADAM8",19
"GO:0003009","GO:0003009","skeletal muscle contraction","10/1453","46/18870",0.00223385431392777,0.0402516588049066,0.0328383631006416,"TNNC1/GAA/TNF/TNNI3/STAC3/MYH14/GSTM2/NR4A1/DMD/ATP2A1",10
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","37/1453","295/18870",0.002261988840956,0.040630441067738,0.033147383644198,"RELN/OGT/CYTH3/CADM4/PSD3/F2RL2/ARRB1/RAP1GAP/ARHGAP8/APOE/F2R/ARHGAP35/CDC42SE1/HEG1/TIAM1/ITGAV/CYTH1/AKAP13/ROBO1/TGM2/RALGAPA2/ARHGEF4/RASGRF1/SGSM3/EPHB2/FGD2/PLCE1/ARHGEF25/RASIP1/F2RL1/RASA4/CBL/PREX1/GPR20/NUP62/ARHGAP26/DOCK3",37
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","41/1453","336/18870",0.00227357607266684,0.0407105533764043,0.0332127413750077,"CCL20/CTSH/RRAS/TNF/LYN/ICAM1/C5AR1/SERPINF2/CCN1/INHBA/ARRB2/ARRB1/AKAP12/EGFR/GLIPR2/PDGFRB/ARHGAP8/APOE/F2R/CCN2/ATF3/DUSP5/NHERF1/NDRG2/TIAM1/C1QL4/ITGAV/CX3CL1/GAS6/HLA-DRB1/MTURN/EPHB2/CCL5/DLG1/BTN2A2/FGFR3/F2RL1/OXTR/CD74/ZFP36L1/FBLN1",41
"GO:0017158","GO:0017158","regulation of calcium ion-dependent exocytosis","9/1453","39/18870",0.0023737990887298,0.0422743280862119,0.0344885099582891,"BAIAP3/ZP3/STXBP1/SCAMP5/DOC2A/CBARP/SYT1/SYT12/SYT8",9
"GO:0010883","GO:0010883","regulation of lipid storage","11/1453","54/18870",0.00238081314630241,0.0422743280862119,0.0344885099582891,"PLIN2/TNF/IL6/SREBF2/CPT1A/C3/ITGAV/HILPDA/SCARB1/NFKBIA/MSR1",11
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","8/1453","32/18870",0.00239537632367287,0.0422743280862119,0.0344885099582891,"PTGDS/DAGLB/PLA2G4A/PTGS1/AKR1C3/PTGES/PNPLA8/CD74",8
"GO:0046457","GO:0046457","prostanoid biosynthetic process","8/1453","32/18870",0.00239537632367287,0.0422743280862119,0.0344885099582891,"PTGDS/DAGLB/PLA2G4A/PTGS1/AKR1C3/PTGES/PNPLA8/CD74",8
"GO:0050922","GO:0050922","negative regulation of chemotaxis","13/1453","70/18870",0.00240227183647876,0.0422743280862119,0.0344885099582891,"PADI2/SEMA3B/SEMA4D/DUSP1/SEMA6B/SEMA3C/TNFAIP6/ROBO1/SEMA3G/GREM1/C5/SEMA3A/SEMA4A",13
"GO:1990845","GO:1990845","adaptive thermogenesis","24/1453","168/18870",0.00240531453571759,0.0422743280862119,0.0344885099582891,"LCN2/CKB/GJA1/IL18/OGT/KDM1A/MFAP2/THRA/IGF2BP2/ADAM17/LIPA/CEBPB/NPR3/WNT10B/ACHE/PPARGC1B/HOXC10/UCP2/GPR3/TRPM8/ACSL1/OXTR/ELOVL3/JAK2",24
"GO:0097120","GO:0097120","receptor localization to synapse","12/1453","62/18870",0.00242791754964103,0.0425406903176367,0.0347058152801448,"KIF5C/RELN/OGT/KIF17/GRIP1/CACNG8/DLG4/NETO1/SNAP25/CLSTN1/DLG1/DAG1",12
"GO:0006631","GO:0006631","fatty acid metabolic process","47/1453","401/18870",0.00258695664144139,0.0451886738101321,0.0368661099361372,"AKR1B1/CYP2S1/MLXIPL/PTGDS/ACOT2/ACAD11/FADS3/ERFE/ALDH1L2/SCD5/PTGR1/PRKAG2/INSIG2/SIRT2/ELOVL2/CPT1A/ECH1/WDTC1/PECR/C3/LIPA/AIG1/DAGLB/PLA2G4A/PEDS1/PTGS1/AKR1C3/GSTM4/PRKAA2/PTGES/LIPC/TECR/ACOT7/LYPLA1/SLC27A1/CRYL1/LPGAT1/MSMO1/GSTM2/ACBD4/PNPLA8/ACSL1/ACSF2/CYGB/CD74/ELOVL3/ACSS2",47
"GO:0016049","GO:0016049","cell growth","56/1453","497/18870",0.00260954571598578,0.045444283932045,0.0370746434039443,"CRABP2/MAP2/UNC13A/SEMA3B/SEMA4D/GJA1/MAPT/RNF157/SLC23A2/FHL1/SEMA6B/CDKN1A/IGFBP4/ACVRL1/SEMA3C/INHBA/L1CAM/EGFR/GDI1/NPR1/APOE/ADAM17/HYAL1/TNC/EPB41L5/TIAM1/SYT1/GNG4/KLHL22/CRYAB/DACT3/SLC44A4/NTN1/IGFBP3/FLRT3/MEGF8/PAK6/G6PD/PLCE1/CDA/SEMA3G/GREM1/CLSTN1/LHX2/NRCAM/SGK3/ITCH/CYFIP1/SEMA3A/HPN/NDRG3/CYFIP2/EAF2/SPAG9/SEMA4A/RASGRP2",56
"GO:0009100","GO:0009100","glycoprotein metabolic process","44/1453","370/18870",0.00264775085054015,0.0459694615753353,0.0375030971535474,"NCCRP1/MGAT5/ABCA2/GAL3ST1/NPC1/OGT/FUT2/FBXO44/LARGE2/ITM2C/FBXO2/ADAMTS13/ST6GALNAC3/HYAL1/TMTC3/B3GAT3/ST6GALNAC6/MAN1A1/MAGT1/DAD1/EXTL2/DSEL/ST6GALNAC4/MGAT4C/GFPT1/NDNF/MGAT4A/UGGT1/MANBA/MGAT3/IDUA/B3GALNT2/ATP7A/ADAMTS12/A4GALT/PAWR/TMEM59/ST3GAL2/HS3ST1/GALNT12/B3GAT2/IDS/CHST11/CSGALNACT1",44
"GO:0002286","GO:0002286","T cell activation involved in immune response","19/1453","123/18870",0.00270132810925667,0.0467575338184064,0.0381460272398063,"IL18/IL6/ICAM1/HLA-DMB/STAT4/CLEC4E/NFKBIZ/LOXL3/ITGAL/SPN/HLA-DRB1/MYB/CD81/ATP7A/F2RL1/RAB27A/CD74/LCP1/SEMA4A",19
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","39/1453","319/18870",0.00277063975682903,0.0476532653460223,0.0388767886051232,"ATP2A3/SOD2/TNF/IER3/CDKN1A/CLU/TP53BP2/HDAC1/NUPR1/KDM1A/TNFRSF1B/ZNF385A/PINK1/EIF2AK3/CEBPB/NHERF1/PERP/UBB/TNFRSF10B/HELLS/CD24/MOAP1/POU4F1/FYN/BCL2A1/E2F2/SEPTIN4/GSDME/PRKDC/PYCR1/ZNF385B/ERN1/BRSK2/PRODH/CD74/ATP2A1/JAK2/SCN2A/BDKRB2",39
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","11/1453","55/18870",0.00277289205574552,0.0476532653460223,0.0388767886051232,"TNF/CLU/ZP3/C3/C1R/C4A/C1S/CD81/C5/C1RL/EXO1",11
"GO:0106106","GO:0106106","cold-induced thermogenesis","22/1453","151/18870",0.00278881112996753,0.0476532653460223,0.0388767886051232,"LCN2/GJA1/IL18/OGT/KDM1A/MFAP2/THRA/IGF2BP2/ADAM17/CEBPB/NPR3/WNT10B/ACHE/PPARGC1B/HOXC10/UCP2/GPR3/TRPM8/ACSL1/OXTR/ELOVL3/JAK2",22
"GO:0051965","GO:0051965","positive regulation of synapse assembly","12/1453","63/18870",0.00279325149528225,0.0476532653460223,0.0388767886051232,"SEMA4D/THBS2/NLGN2/SLITRK5/LRRC4B/SRPX2/SLITRK3/FLRT3/EPHB2/CLSTN1/OXTR/SEMA4A",12
"GO:0033627","GO:0033627","cell adhesion mediated by integrin","15/1453","88/18870",0.00279479059714942,0.0476532653460223,0.0388767886051232,"SERPINE1/LYN/ICAM1/ITGB4/FBN1/ADAM17/ITGAL/ITGAV/PODXL/ADA/ITGA2B/CCL5/TESC/ITGA1/ITGA5",15
"GO:0006937","GO:0006937","regulation of muscle contraction","24/1453","170/18870",0.00281628993006035,0.0477520824639188,0.0389574062118105,"PTAFR/CNN1/TNNC1/ANXA6/F2R/SPX/TMEM38A/TNNI3/P2RX4/ABAT/DOCK5/JUP/ADA/PLCE1/GSTM2/NR4A1/DLG1/FKBP1B/EHD3/CALM3/DMD/MYL9/OXTR/ATP2A1",24
"GO:0006760","GO:0006760","folic acid-containing compound metabolic process","7/1453","26/18870",0.00282566594411844,0.0477520824639188,0.0389574062118105,"ALDH1L2/FOLR1/SLC46A1/MTHFD1/DHFR2/DHFR/GART",7
"GO:0099637","GO:0099637","neurotransmitter receptor transport","7/1453","26/18870",0.00282566594411844,0.0477520824639188,0.0389574062118105,"HIP1/GRIP1/CACNG8/NETO1/SNAP25/CLSTN1/SLC1A1",7
"GO:0009069","GO:0009069","serine family amino acid metabolic process","9/1453","40/18870",0.00285720577796269,0.0481426531083271,0.0392760440274518,"SDS/SEPHS2/LOC102724560/MTHFD1/DHFR2/PHGDH/DHFR/GART/SERINC5",9
"GO:0051017","GO:0051017","actin filament bundle assembly","23/1453","161/18870",0.00292703887724347,0.0490974944277012,0.0400550287172773,"LIMA1/PDLIM1/ASAP3/SERPINF2/ARRB1/SDC4/CCN2/RHPN2/PLS1/NEDD9/CX3CL1/EVL/SHANK3/ESPNL/ESPN/SORBS1/FSCN1/FMN2/SPIRE1/CALD1/PAWR/LCP1/CD47",23
"GO:0010631","GO:0010631","epithelial cell migration","44/1453","372/18870",0.00293142514371129,0.0490974944277012,0.0400550287172773,"EPPK1/LRG1/CTSH/FGFR1/FAT2/RRAS/TNF/ADGRA2/ACVRL1/LGMN/SASH1/HMOX1/GLIPR2/LOXL2/APOE/ENPP2/ADAM17/HYAL1/PRCP/SERPINF1/HDAC5/EPB41L5/SRPX2/P2RX4/VHL/DOCK5/ROBO1/CORO1A/EVL/CCBE1/JUP/PTPRM/RHOB/CALR/PKN1/GREM1/NR4A1/FSTL1/SCARB1/EPHB4/PLCG2/PLK2/ZNF580/SEMA4A",44
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","30/1453","229/18870",0.00294728970022401,0.0490974944277012,0.0400550287172773,"SERPINE1/FGFR1/TNF/ICAM1/INHBA/ERBB3/HMOX1/SORT1/TNFRSF1B/DEPTOR/ITM2C/ATF3/PRDX2/NFKBIZ/ITGAV/TNFRSF10B/IFI27/SRPX/MOAP1/CD70/CX3CL1/CSF2/BCL2A1/RNF41/P2RX7/SGK3/FGFR3/CASP8AP2/CASP10/JAK2",30
"GO:0051647","GO:0051647","nucleus localization","8/1453","33/18870",0.00295175816097799,0.0490974944277012,0.0400550287172773,"TMEM201/CLMN/NHERF1/SYNE2/NTN1/SYNE3/LMNB2/SUN1",8
"GO:0032963","GO:0032963","collagen metabolic process","17/1453","106/18870",0.00296050702761188,0.0490974944277012,0.0400550287172773,"COL5A1/MRC2/COL1A1/IL6/MMP15/SERPINF2/MMP17/INHBA/MMP11/F2R/FOSL2/P3H2/CTSB/MYB/P2RX7/SERPINB7/CYGB",17
"GO:0045446","GO:0045446","endothelial cell differentiation","19/1453","124/18870",0.00296544740503448,0.0490974944277012,0.0400550287172773,"TIE1/TNF/ICAM1/ACVRL1/TJP3/COL18A1/LIPA/HEG1/VHL/S1PR2/COL27A1/PECAM1/FSTL1/CLIC4/F2RL1/BMP6/CLDN1/XDH/MYADM",19
