"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051231","GO:0051231","spindle elongation","7/1840","14/18870",0.000153281521635682,0.00349992807734807,0.00307415700430655,"CDCA8/KIF4A/PPP2R1A/KIF23/RACGAP1/INCENP/BIRC5",7
"GO:0051255","GO:0051255","spindle midzone assembly","7/1840","14/18870",0.000153281521635682,0.00349992807734807,0.00307415700430655,"CDCA8/KIF4A/LZTS2/KIF23/RACGAP1/INCENP/BIRC5",7
"GO:0032784","GO:0032784","regulation of DNA-templated transcription elongation","23/1840","105/18870",0.000162683124980074,0.00369955916199626,0.00324950269244239,"ALYREF/MED16/MED24/INTS10/CDK12/NELFB/INTS2/NELFCD/SCAF8/MED10/GTF2F1/ZMYND11/CCAR2/ZMYND8/LDB1/SUPT4H1/CCNK/MED6/HTATSF1/INTS14/NELFE/LARP7/CTNNB1",23
"GO:0010948","GO:0010948","negative regulation of cell cycle process","52/1840","320/18870",0.000165405173993106,0.0037462937996745,0.003290551997053,"ATF5/CCNB1/CDC20/CDCA8/PLK1/BUB1/TERF1/BABAM1/PRMT2/MACROH2A1/DTX3L/MAD1L1/CUL4A/GTSE1/EIF2AK4/NBN/PML/PARP9/PRPF19/CCNG1/AURKAIP1/AVEN/INCENP/DYNC1LI1/METTL13/FANCD2/IK/NEK2/BIRC5/CCNF/USP47/ACVR1/TPRA1/CCAR2/TRIM39/ZW10/ESPL1/CENPF/ZFP36L2/NDC80/BUB3/SPC25/CHMP4C/NUBP1/TELO2/NACC2/ZNF830/CTDSP1/FBXO7/MIIP/NEK11/GEN1",52
"GO:1902459","GO:1902459","positive regulation of stem cell population maintenance","14/1840","49/18870",0.000169194501773291,0.00381672898176939,0.0033524186421958,"SMARCD1/SS18/TEAD4/YAP1/KDM2B/ARID1A/SMARCB1/ACTB/SAP130/BRD9/BCL7B/SAP30L/DPF2/BRMS1",14
"GO:0044743","GO:0044743","protein transmembrane import into intracellular organelle","12/1840","38/18870",0.000172530255690287,0.00386096592116471,0.00339127409696111,"PEX10/DNLZ/HSPD1/TOMM40/TIMM50/TIMM21/PEX16/PEX5/TIMM44/PEX14/PEX26/TIMM23",12
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","12/1840","38/18870",0.000172530255690287,0.00386096592116471,0.00339127409696111,"TOMM6/NMT1/TOMM22/MAIP1/TOMM40/HSP90AA1/TIMM8B/SAMM50/TIMM13/TIMM22/MTX1/PDCD5",12
"GO:2000765","GO:2000765","regulation of cytoplasmic translation","11/1840","33/18870",0.000186976561650562,0.0041676482015524,0.00366064805537252,"PKM/PAIP1/MTOR/IGF2BP1/EIF2AK4/CPEB1/CSDE1/HNRNPD/YBX1/SYNCRIP/METTL3",11
"GO:0006473","GO:0006473","protein acetylation","23/1840","106/18870",0.000188886249023612,0.00419357336271,0.00368341938495391,"BRD8/SPHK1/KAT5/NAT10/PML/CREBBP/MSL3/ING5/SET/TADA2B/DIP2B/RUVBL2/MYBBP1A/KAT6A/RUVBL1/DMAP1/TAF5L/DDX21/TAF9/KANSL2/PHF20L1/TADA2A/NFYC",23
"GO:0000470","GO:0000470","maturation of LSU-rRNA","10/1840","28/18870",0.000191543863228685,0.00420274171779501,0.00369147239701006,"EIF6/NHP2/PES1/RRP15/LAS1L/URB1/DDX18/NSA2/NOP2/NOL9",10
"GO:0070199","GO:0070199","establishment of protein localization to chromosome","10/1840","28/18870",0.000191543863228685,0.00420274171779501,0.00369147239701006,"TERF1/MACROH2A1/CCT3/CCT5/CCT6A/RUVBL2/CCT7/DKC1/NIPBL/CCT2",10
"GO:2000819","GO:2000819","regulation of nucleotide-excision repair","10/1840","28/18870",0.000191543863228685,0.00420274171779501,0.00369147239701006,"SMARCD1/CUL4A/ARID1A/ARID2/SMARCB1/ACTB/PBRM1/BCL7B/DPF2/ARID1B",10
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","24/1840","113/18870",0.000195703513855983,0.00427730209077454,0.00375696239788242,"USP5/CAV1/VCP/AURKA/CDC20/PLK1/PRICKLE1/TGFB1I1/ZFAND2A/RBX1/HSPBP1/BCAP31/KEAP1/PSMD10/AKT1/DDRGK1/CSNK1D/SMURF1/UBQLN1/UBQLN2/LRRK2/HECTD1/CCDC22/HSPA1A",24
"GO:0032436","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","21/1840","93/18870",0.000197102371772966,0.00428489394665421,0.00376363069403377,"USP5/CAV1/VCP/AURKA/CDC20/PLK1/PRICKLE1/ZFAND2A/RBX1/HSPBP1/BCAP31/KEAP1/PSMD10/AKT1/DDRGK1/CSNK1D/UBQLN1/UBQLN2/LRRK2/HECTD1/HSPA1A",21
"GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","13/1840","44/18870",0.000198339402907263,0.00428489394665421,0.00376363069403377,"RBM8A/UPF1/EXOSC10/SMG5/SMG9/MAGOH/PYM1/HNRNPAB/MAGOHB/SMG8/NBAS/RC3H1/UPF3A",13
"GO:0060338","GO:0060338","regulation of type I interferon-mediated signaling pathway","13/1840","44/18870",0.000198339402907263,0.00428489394665421,0.00376363069403377,"OAS1/MAVS/CNOT7/IRF7/CACTIN/TRIM41/TTLL12/OAS3/ADAR/METTL3/MUL1/EIF4E2/YTHDF3",13
"GO:0007029","GO:0007029","endoplasmic reticulum organization","22/1840","100/18870",0.000209400126469095,0.00450651536542877,0.00395829156184977,"ARL6IP1/WDR83OS/RAB5IF/CAV2/EMC4/RAB3GAP1/TMEM33/REEP5/RETREG2/REEP4/VCPIP1/NCLN/GET3/ATL2/TMEM147/EMC7/PEX5/ATL1/SEC61A1/VAPB/LRRK2/ESYT2",22
"GO:0046824","GO:0046824","positive regulation of nucleocytoplasmic transport","16/1840","62/18870",0.000221148230877709,0.00474118172839728,0.00416441043842435,"RAPGEF3/ANP32B/RAN/MAVS/CPSF6/HSP90AA1/BAG3/KHDRBS1/ZPR1/TRIM28/RBM22/PIK3R1/FLNA/DMAP1/NRDE2/IPO5",16
"GO:0046782","GO:0046782","regulation of viral transcription","8/1840","19/18870",0.000227067065600912,0.00484956542768184,0.00425960911135271,"MDFIC/TRIM21/TRIM8/TRIM14/TARBP2/TRIM27/TRIM13/LARP7",8
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","46/1840","277/18870",0.000232211620329873,0.00494065405830642,0.00433961668455388,"ATF5/CCNB1/CDC20/CDCA8/PLK1/BUB1/BABAM1/PRMT2/MACROH2A1/DTX3L/MAD1L1/CUL4A/GTSE1/EIF2AK4/NBN/PML/PARP9/PRPF19/CCNG1/AVEN/INCENP/DYNC1LI1/METTL13/FANCD2/IK/BIRC5/USP47/ACVR1/TPRA1/CCAR2/TRIM39/ZW10/CENPF/ZFP36L2/NDC80/BUB3/SPC25/CHMP4C/TELO2/NACC2/ZNF830/CTDSP1/FBXO7/MIIP/NEK11/GEN1",46
"GO:0062197","GO:0062197","cellular response to chemical stress","51/1840","317/18870",0.000243833826302336,0.00516835698996311,0.00453961924083039,"CAV1/SPHK1/PEX10/AIFM2/MAPKAP1/MET/RBX1/BRF2/SOD1/SIRPA/RIPK1/MTOR/RPTOR/ARL6IP5/STAT6/TRIM21/FAS/KEAP1/DNAJA1/CYP1B1/ADPRS/XRCC6/MAPK7/PPIA/PNPT1/MGST1/STX4/MPV17L2/FANCD2/XRCC5/AKT1/PRDX3/MAP2K4/PXN/MMP3/SERPINB6/AXL/TXN/GPX8/PPIF/PEX5/MAPK13/PEX14/NLRP3/ATP2A2/VRK2/PLEC/LRRK2/FER/HSPA1A/MSRA",51
"GO:0061077","GO:0061077","chaperone-mediated protein folding","18/1840","75/18870",0.00024747449510887,0.00522580540987414,0.00459007898130302,"CCT3/HSPE1/DNAJB12/VBP1/HSPH1/CCT5/PDCL3/PEX19/CCT6A/HSPA8/CCT7/PFDN6/FKBP2/PFDN5/DNAJC7/PDCD5/HSPA1A/CCT2",18
"GO:0022411","GO:0022411","cellular component disassembly","73/1840","497/18870",0.00024877937329526,0.00523368441872463,0.00459699949787062,"VCP/AURKA/FLII/PLK1/PRICKLE1/PEX10/UFC1/EIF5A/SMARCD1/DUSP3/MICAL2/KAT5/HK2/UPF1/CHMP3/CIB1/CHMP6/WDR1/MTIF2/PHF23/GRWD1/CFL1/KIF18B/EIF5A2/ARID1A/MAP4K4/ARID2/TGFBR1/FIS1/WASHC2C/TPX2/PYM1/SET/RETREG2/SCAF8/SMARCB1/SLC25A5/KIF2C/JMJD4/VPS33A/HSPA8/LIX1L/TFIP11/PIK3R1/MRPL58/MFN2/PNPLA2/CHMP4B/ATXN7/SSRP1/STMN1/DDRGK1/MMP3/ABCE1/CAPZA1/CST3/PHB2/FUNDC2/DDIT4/MUL1/PEX5/UBQLN1/CHMP4C/ADD1/PEX14/SNX7/ATP2A2/NMNAT1/FER/CAPN10/FBXO7/BLCAP/PPP1CA",73
"GO:0051256","GO:0051256","mitotic spindle midzone assembly","6/1840","11/18870",0.000255574861595443,0.00531690369474668,0.00467009503429958,"CDCA8/KIF4A/KIF23/RACGAP1/INCENP/BIRC5",6
"GO:0051987","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","6/1840","11/18870",0.000255574861595443,0.00531690369474668,0.00467009503429958,"CCNB1/CDCA8/RCC2/KAT5/INCENP/BIRC5",6
"GO:0070934","GO:0070934","CRD-mediated mRNA stabilization","6/1840","11/18870",0.000255574861595443,0.00531690369474668,0.00467009503429958,"PAIP1/IGF2BP1/CSDE1/HNRNPD/YBX1/SYNCRIP",6
"GO:1903241","GO:1903241","U2-type prespliceosome assembly","9/1840","24/18870",0.000262346994369643,0.0053764379539216,0.00472238686881563,"SF3A1/SNRPA1/SNRPF/SF3B4/SF3B3/PHF5A/SNRPB2/BUD13/HTATSF1",9
"GO:0045862","GO:0045862","positive regulation of proteolysis","55/1840","350/18870",0.000263015727152543,0.0053764379539216,0.00472238686881563,"USP5/CAV1/VCP/AURKA/CDC20/PSMC1/PLK1/PSMC6/PRICKLE1/PSMC4/ANP32B/TGFB1I1/PSMC5/PSMC3/ZFAND2A/RBX1/HSPE1/ENO1/HMGB1/HSPBP1/HSPD1/ARL6IP5/BCAP31/NCSTN/CLN6/PSMC2/FAS/ANXA2/KEAP1/APH1A/PSENEN/CTSL/FIS1/AURKAIP1/PSME2/PSMD10/BAG2/AKT1/CARD8/IFI16/CARD9/DDRGK1/CSNK1D/PRELID1/SMURF1/MUL1/UBQLN1/UBQLN2/NLRP3/PDCD5/LRRK2/HECTD1/CCDC22/HSPA1A/CASP8",55
"GO:0007008","GO:0007008","outer mitochondrial membrane organization","7/1840","15/18870",0.00026322243854877,0.0053764379539216,0.00472238686881563,"TOMM6/TOMM22/TOMM40/HSP90AA1/SAMM50/MTX1/PDCD5",7
"GO:0045040","GO:0045040","protein insertion into mitochondrial outer membrane","7/1840","15/18870",0.00026322243854877,0.0053764379539216,0.00472238686881563,"TOMM6/TOMM22/TOMM40/HSP90AA1/SAMM50/MTX1/PDCD5",7
"GO:2000767","GO:2000767","positive regulation of cytoplasmic translation","7/1840","15/18870",0.00026322243854877,0.0053764379539216,0.00472238686881563,"PKM/PAIP1/IGF2BP1/CSDE1/HNRNPD/YBX1/SYNCRIP",7
"GO:1905820","GO:1905820","positive regulation of chromosome separation","10/1840","29/18870",0.00026696644566202,0.00543315407711437,0.00477220339747478,"CDC20/CDCA8/UBE2C/ANAPC7/DLGAP5/INCENP/BIRC5/NCAPG2/ESPL1/PLSCR1",10
"GO:0051348","GO:0051348","negative regulation of transferase activity","39/1840","225/18870",0.000278192220407235,0.00564117581959365,0.00495491900835535,"CAV1/PRKAR1B/PLK1/TERF1/BANF1/MACROH2A1/DUSP3/DTX3L/PRKAR1A/PIF1/WWTR1/NR2F2/GNAQ/AKT1S1/TESK1/CHMP6/CORO1C/MIDN/MVP/DNAJA1/SMPD1/VPS25/PPIA/TARBP2/IRS2/BAG2/AKT1/PRDX3/PHPT1/WARS1/ADAR/TRIM27/CEP43/IPO5/UCHL1/SPRY2/PARP3/HIPK3/SH3BP5L",39
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","37/1840","210/18870",0.00028303803631807,0.00571879370503092,0.00502309457108214,"USP5/CAV1/VCP/AURKA/CDC20/PSMC1/PLK1/PSMC6/PRICKLE1/PSMC4/PSMC5/PSMC3/ZFAND2A/RBX1/MSN/HSPBP1/CUL4A/UBR3/BCAP31/PSMC2/HSP90AA1/KEAP1/RHBDD3/PSMD10/BAG2/AKT1/DCAF1/EZR/DDRGK1/CSNK1D/VPS35/UBQLN1/UBQLN2/RILP/LRRK2/HECTD1/HSPA1A",37
"GO:0031056","GO:0031056","regulation of histone modification","12/1840","40/18870",0.000296137172546119,0.00594929203002211,0.00522555245724232,"HCFC1/MCRS1/SET/TADA2B/MYBBP1A/SUV39H1/DDX21/WDR5/KANSL2/TADA2A/NELFE/NFYC",12
"GO:0034340","GO:0034340","response to type I interferon","20/1840","89/18870",0.000296564316967454,0.00594929203002211,0.00522555245724232,"MX1/OAS2/OAS1/IFIH1/MAVS/MYD88/IRAK1/CNOT7/SMPD1/IRF7/CACTIN/TRIM41/IFIT1/TTLL12/OAS3/ADAR/METTL3/MUL1/EIF4E2/YTHDF3",20
"GO:0035966","GO:0035966","response to topologically incorrect protein","30/1840","159/18870",0.000312367959081065,0.00624402429237845,0.00548443013378143,"VCP/HSP90AB1/SERPINH1/HSPE1/NGLY1/DNAJB12/HSPD1/HSPH1/HSP90AA1/BAG3/DNAJA1/HSPB8/AUP1/ATF6B/TMEM33/DERL1/HERPUD2/HSPA8/PIK3R1/MFN2/QRICH1/CREB3/UFD1/PPP1R15A/DDRGK1/ATF6/DERL2/VAPB/COPS5/HSPA1A",30
"GO:0051972","GO:0051972","regulation of telomerase activity","13/1840","46/18870",0.000323108266189462,0.00643581252193691,0.00565288706095562,"HSP90AB1/TERF1/HNRNPA2B1/PIF1/PARP4/HSP90AA1/HNRNPD/NEK2/XRCC5/DKC1/PARP3/CTNNB1/CCT2",13
"GO:0042255","GO:0042255","ribosome assembly","16/1840","64/18870",0.000327750864562969,0.00645956703947437,0.0056737518087041,"DHX37/MRTO4/EIF6/MRPS7/FASTKD2/EIF5/NIP7/ERAL1/MRPL20/MPV17L2/XRCC5/LOC102724159/RRS1/EIF1AX/NOP2/ABT1",16
"GO:0044091","GO:0044091","membrane biogenesis","16/1840","64/18870",0.000327750864562969,0.00645956703947437,0.0056737518087041,"CAV1/BANF1/CHMP3/CAV2/NSFL1C/CHMP6/ANXA2/LRCH4/STX4/DMKN/PEX16/REEP4/TLCD1/CHMP4B/CHMP4C/UBE2I",16
"GO:0048524","GO:0048524","positive regulation of viral process","16/1840","64/18870",0.000327750864562969,0.00645956703947437,0.0056737518087041,"MDFIC/HMGB1/KPNA2/NOTCH1/CNOT7/TRIM21/SMPD1/PPIA/TARBP2/LARP1/PPIH/IFIT1/AXL/ADAR/TRIM38/VAPB",16
"GO:0000387","GO:0000387","spliceosomal snRNP assembly","14/1840","52/18870",0.000335370152783986,0.00658662289576102,0.00578535114500752,"WDR77/TSSC4/SNRPF/PRPF19/SNRPC/PRPF6/PRPF31/CD2BP2/PRMT5/SART1/AAR2/GEMIN5/DDX20/COIL",14
"GO:0006488","GO:0006488","dolichol-linked oligosaccharide biosynthetic process","8/1840","20/18870",0.000346213356912981,0.00668275060405572,0.00586978478513707,"MPDU1/DOLPP1/DHDDS/ALG8/ALG1/ALG13/ALG9/ALG3",8
"GO:0006625","GO:0006625","protein targeting to peroxisome","8/1840","20/18870",0.000346213356912981,0.00668275060405572,0.00586978478513707,"PEX10/PEX19/PEX3/HACL1/PEX16/PEX5/PEX14/PEX26",8
"GO:0032211","GO:0032211","negative regulation of telomere maintenance via telomerase","8/1840","20/18870",0.000346213356912981,0.00668275060405572,0.00586978478513707,"TERF1/HNRNPA1/PIF1/NAT10/EXOSC10/HNRNPC/GNL3L/TEN1",8
"GO:0072662","GO:0072662","protein localization to peroxisome","8/1840","20/18870",0.000346213356912981,0.00668275060405572,0.00586978478513707,"PEX10/PEX19/PEX3/HACL1/PEX16/PEX5/PEX14/PEX26",8
"GO:0072663","GO:0072663","establishment of protein localization to peroxisome","8/1840","20/18870",0.000346213356912981,0.00668275060405572,0.00586978478513707,"PEX10/PEX19/PEX3/HACL1/PEX16/PEX5/PEX14/PEX26",8
"GO:0045948","GO:0045948","positive regulation of translational initiation","10/1840","30/18870",0.000365706939647029,0.00703484890410055,0.00617904984183715,"MTOR/EIF2AK4/KHDRBS1/LARP1/EIF2B5/PPP1R15A/METTL3/CDC123/POLR2G/YTHDF3",10
"GO:0000466","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","9/1840","25/18870",0.000374651975498129,0.00718232131867915,0.00630858203398502,"UTP20/EXOSC10/PES1/EXOSC3/URB1/NOP9/RRS1/NOL9/ABT1",9
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","33/1840","183/18870",0.000382621414929904,0.00728424827017301,0.00639810943138796,"CAV1/TNFRSF1A/SPHK1/OAS1/IFIH1/MAVS/PARP14/IRAK1/RIPK1/CNOT7/PARP9/MAPK7/IRF7/CARD8/PIAS4/CACTIN/TRIM41/TTLL12/OAS3/IL7/AXL/ADAR/METTL3/MUL1/PPP2CB/TAF9/VRK2/TRIM44/TRAIP/EIF4E2/HSPA1A/YTHDF3/CASP8",33
"GO:1903322","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","26/1840","132/18870",0.000383779136144206,0.00728424827017301,0.00639810943138796,"CAV1/VCP/CDC20/NMI/PLK1/PRICKLE1/SPHK1/UBE2C/RBX1/UBE2L3/HSPBP1/SKP1/PEF1/PHF23/DCUN1D5/CENPX/DERL1/PSMD10/PIAS4/COMMD1/TRAF6/AIMP2/DCUN1D4/MUL1/UBQLN1/LRRK2",26
"GO:0016236","GO:0016236","macroautophagy","52/1840","331/18870",0.000383859264370876,0.00728424827017301,0.00639810943138796,"VCP/EXOC7/LGALS8/UFC1/CAPNS1/GAPDH/CHMP3/MTOR/EI24/HGS/RALB/NSFL1C/CHMP6/PHF23/UBXN6/BAG3/HSPB8/VPS25/AUP1/ATP6V0A2/RAB3GAP1/VTI1B/SH3GLB1/RETREG2/ATP6V1B2/PDCD6IP/LARP1/SLC25A5/SPTLC1/VPS33A/AKT1/POLDIP2/LIX1L/ZFYVE26/MFN2/PIP4K2A/TRAF6/CHMP4B/DDRGK1/VPS35/PHB2/SMURF1/PEX5/UBQLN1/CHMP4C/UBQLN2/TRIM13/UCHL1/SNX7/ATP2A2/LRRK2/PIP4K2B",52
"GO:0043086","GO:0043086","negative regulation of catalytic activity","70/1840","480/18870",0.000406084772467408,0.0076800611681799,0.00674577114497516,"CAV1/PRKAR1B/PLK1/SERPINE2/TERF1/CD44/SERPINH1/SERPINB8/BANF1/ARL6IP1/MACROH2A1/DUSP3/DTX3L/LAMTOR5/RCC2/PRKAR1A/PIF1/WWTR1/GAPDH/NR2F2/GNAQ/AKT1S1/TESK1/CHMP6/CORO1C/NOTCH1/PARP9/MIDN/MVP/DNAJA1/SMPD1/VPS25/MAPK7/PPIA/CRY2/TARBP2/IRS2/BAG2/AKT1/CARD8/USP47/PRDX3/PTPA/TFIP11/IFI16/ANXA8/CCAR2/IFIT1/PHPT1/PPP1R15A/HDAC9/WARS1/ABCE1/SERPINB6/ARFGEF1/ADAR/TRIM27/CST3/CEP43/SERPINB1/IPO5/SPOCK1/UCHL1/LRRK2/IFI6/SPRY2/PARP3/HIPK3/APOC1/SH3BP5L",70
"GO:0044790","GO:0044790","suppression of viral release by host","7/1840","16/18870",0.000428644014407923,0.00805248638437894,0.00707289032047152,"CHMP3/PML/TRIM21/TRIM8/TRIM28/TRIM27/TRIM13",7
"GO:0099116","GO:0099116","tRNA 5'-end processing","7/1840","16/18870",0.000428644014407923,0.00805248638437894,0.00707289032047152,"POP1/THG1L/POP4/PRORP/RPP21/RPP30/HSD17B10",7
"GO:0034502","GO:0034502","protein localization to chromosome","24/1840","119/18870",0.000441116267793533,0.00825916692065425,0.00725442788473084,"VCP/PLK1/TERF1/MACROH2A1/CCT3/RCC2/MCM9/CCT5/CCT6A/IK/XRCC5/VCPIP1/GNL3L/PIAS4/RUVBL2/CCT7/ZW10/ZMYND8/DKC1/BUB3/NIPBL/PARP3/CENPA/CCT2",24
"GO:0000022","GO:0000022","mitotic spindle elongation","6/1840","12/18870",0.000468961272576848,0.008693582402852,0.00763599612495289,"CDCA8/KIF4A/KIF23/RACGAP1/INCENP/BIRC5",6
"GO:0043248","GO:0043248","proteasome assembly","6/1840","12/18870",0.000468961272576848,0.008693582402852,0.00763599612495289,"ECPAS/PSMD11/POMP/ADRM1/PSMD10/PSMD5",6
"GO:1900152","GO:1900152","negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","6/1840","12/18870",0.000468961272576848,0.008693582402852,0.00763599612495289,"PAIP1/IGF2BP1/CSDE1/HNRNPD/YBX1/SYNCRIP",6
"GO:0008053","GO:0008053","mitochondrial fusion","10/1840","31/18870",0.000493063309277375,0.00905077322944776,0.00794973419533215,"RCC1L/THG1L/FIS1/PLD6/VAT1/MFN2/MIGA2/OPA1/MUL1/STOML2",10
"GO:0045070","GO:0045070","positive regulation of viral genome replication","10/1840","31/18870",0.000493063309277375,0.00905077322944776,0.00794973419533215,"NOTCH1/CNOT7/PPIA/TARBP2/LARP1/PPIH/IFIT1/ADAR/TRIM38/VAPB",10
"GO:0070198","GO:0070198","protein localization to chromosome, telomeric region","10/1840","31/18870",0.000493063309277375,0.00905077322944776,0.00794973419533215,"TERF1/MACROH2A1/CCT3/CCT5/CCT6A/XRCC5/GNL3L/CCT7/DKC1/CCT2",10
"GO:0071709","GO:0071709","membrane assembly","15/1840","60/18870",0.000498479515441079,0.0091203890496174,0.00801088115505687,"CAV1/BANF1/CHMP3/CAV2/NSFL1C/CHMP6/ANXA2/LRCH4/STX4/DMKN/REEP4/TLCD1/CHMP4B/CHMP4C/UBE2I",15
"GO:0045088","GO:0045088","regulation of innate immune response","63/1840","425/18870",0.000501471687269794,0.00914534567335856,0.00803280177113304,"CAV1/NMI/PHB1/CD40/BANF1/OAS1/IFIH1/RSAD2/YWHAZ/MAVS/PARP14/HMGB1/NPLOC4/MYD88/IRAK1/HMGB2/HSPD1/HSP90AA1/CNOT7/LRP8/PARP9/CREBBP/TRIM21/XRCC6/ECSIT/LRCH4/TARBP2/PPP2CA/PQBP1/GFER/XRCC5/IRF7/AKT1/CARD8/HSPA8/IFI16/CACTIN/PIK3R1/TRIM41/ZCCHC3/TSPAN6/TRAF6/TTLL12/CARD9/UFD1/OAS3/PRKCE/ADAR/METTL3/IFI35/PLSCR1/FOSL1/PHB2/MUL1/UBQLN1/LRRC14/IPO5/NLRP3/EIF4E2/HSPA1A/YTHDF3/CASP8/SFPQ",63
"GO:0006356","GO:0006356","regulation of transcription by RNA polymerase I","13/1840","48/18870",0.000509204181418817,0.00915357285277793,0.00804002810284009,"UBTF/MACROH2A1/NCL/MTOR/PWP1/CREBBP/HEATR1/SMARCB1/MYBBP1A/FLNA/MAF1/DDX21/ERBB2",13
"GO:0140374","GO:0140374","antiviral innate immune response","13/1840","48/18870",0.000509204181418817,0.00915357285277793,0.00804002810284009,"PHB1/MX1/OAS1/IFIH1/IFIT3/MAVS/ATAD3A/DHX16/CARD8/IFIT2/IFIT1/TRAF6/PHB2",13
"GO:0006490","GO:0006490","oligosaccharide-lipid intermediate biosynthetic process","8/1840","21/18870",0.000511700529779645,0.00915357285277793,0.00804002810284009,"MPDU1/DOLPP1/DHDDS/ALG8/ALG1/ALG13/ALG9/ALG3",8
"GO:0090231","GO:0090231","regulation of spindle checkpoint","8/1840","21/18870",0.000511700529779645,0.00915357285277793,0.00804002810284009,"CCNB1/CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/NDC80/GEN1",8
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","8/1840","21/18870",0.000511700529779645,0.00915357285277793,0.00804002810284009,"CCNB1/CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/NDC80/GEN1",8
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint","8/1840","21/18870",0.000511700529779645,0.00915357285277793,0.00804002810284009,"CCNB1/CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/NDC80/GEN1",8
"GO:0006354","GO:0006354","DNA-templated transcription elongation","26/1840","135/18870",0.000550497540769313,0.00981633233809915,0.00862216198357818,"ALYREF/MED16/MED24/ADRM1/INTS10/CDK12/NELFB/INTS2/NELFCD/SCAF8/MED10/GTF2F1/ZMYND11/CCAR2/ZMYND8/LDB1/PBRM1/SUPT4H1/CCNK/ENY2/MED6/HTATSF1/INTS14/NELFE/LARP7/CTNNB1",26
"GO:0071806","GO:0071806","protein transmembrane transport","16/1840","67/18870",0.000569547350071155,0.0101225002801453,0.00889108417361601,"PEX10/DNLZ/HSPD1/TOMM22/TOMM40/TIMM50/TIMM21/PEX16/TIMM22/PEX5/SEC61A1/TIMM44/PEX14/PEX26/TIMM23/AKT2",16
"GO:1905168","GO:1905168","positive regulation of double-strand break repair via homologous recombination","11/1840","37/18870",0.000573073720684745,0.0101225002801453,0.00889108417361601,"BRD8/KAT5/FUS/EPC2/ARID2/ACTB/EPC1/PIAS4/RUVBL2/RUVBL1/DMAP1",11
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","11/1840","37/18870",0.000573073720684745,0.0101225002801453,0.00889108417361601,"TERF1/HNRNPA1/PIF1/NAT10/EXOSC10/HNRNPC/NIBAN2/DNAJC2/GNL3L/TEN1/PARP3",11
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","28/1840","150/18870",0.000581910156466389,0.0102463615952091,0.008999877589038,"NMI/BANF1/OAS1/YWHAZ/PARP14/PPM1B/NPLOC4/CNOT7/TRIM21/MICB/TARBP2/GFER/AKT1/CARD8/HSPA8/IFI16/CACTIN/TSPAN6/TTLL12/UFD1/OAS3/ADAR/METTL3/TRIM38/MUL1/UBQLN1/EIF4E2/YTHDF3",28
"GO:1902115","GO:1902115","regulation of organelle assembly","37/1840","218/18870",0.000594987965800853,0.0104438981371981,0.00917338353851513,"PLK1/SPAG5/MSN/TCHP/ARHGEF5/CHMP3/MTOR/TESK1/RALB/YAP1/CHMP6/PHF23/CAPRIN1/RAB3GAP1/SH3GLB1/UBAP2L/PDCD6IP/AKT1/RABEP2/PAN3/PIP4K2A/CHMP4B/EZR/RAB11FIP3/CEP97/CDK10/CNOT6L/CHMP4C/UBQLN2/CEP135/SNX7/LRRK2/CNOT1/CNOT2/HSPA1A/PIP4K2B/ENTR1",37
"GO:0034243","GO:0034243","regulation of transcription elongation by RNA polymerase II","19/1840","87/18870",0.00060716362282709,0.0106244176617438,0.00933194261416813,"MED16/MED24/INTS10/CDK12/NELFB/INTS2/NELFCD/MED10/GTF2F1/ZMYND11/ZMYND8/LDB1/SUPT4H1/CCNK/MED6/INTS14/NELFE/LARP7/CTNNB1",19
"GO:0045071","GO:0045071","negative regulation of viral genome replication","14/1840","55/18870",0.000624848843591784,0.0108661794255574,0.00954429372629849,"MX1/OAS2/BANF1/OAS1/HMGA2/IFIH1/RSAD2/MAVS/TRIM28/IFI16/IFIT1/OAS3/PLSCR1/RNASEL",14
